Hacienda;   Nombre Hacienda;Suerte
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
849;PROVENZA;04I
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04K
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
384;El Retiro;04L
32;Arauca;04N
32;Arauca;04N
32;Arauca;04N
32;Arauca;04N
32;Arauca;04N
32;Arauca;04N
32;Arauca;04N
32;Arauca;04N
32;Arauca;04N
32;Arauca;04N
32;Arauca;04N
32;Arauca;04N
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04O
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04P
32;Arauca;04Q
32;Arauca;04Q
32;Arauca;04Q
32;Arauca;04Q
32;Arauca;04Q
32;Arauca;04Q
32;Arauca;04Q
32;Arauca;04Q
32;Arauca;04Q
32;Arauca;04Q
32;Arauca;04Q
32;Arauca;04R
32;Arauca;04R
32;Arauca;04R
32;Arauca;04R
32;Arauca;04R
32;Arauca;04R
32;Arauca;04R
32;Arauca;04R
32;Arauca;04R
32;Arauca;04R
32;Arauca;04R
32;Arauca;04S
32;Arauca;04S
32;Arauca;04S
32;Arauca;04S
32;Arauca;04S
32;Arauca;04S
32;Arauca;04S
32;Arauca;04S
32;Arauca;04S
32;Arauca;04S
32;Arauca;04S
32;Arauca;04T
32;Arauca;04T
32;Arauca;04T
32;Arauca;04T
32;Arauca;04T
32;Arauca;04T
32;Arauca;04T
32;Arauca;04T
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
887;COLORADA;04U
865;DELIRIO;04U
865;DELIRIO;04U
865;DELIRIO;04U
865;DELIRIO;04U
973;LIMONAR EDUARDO JOSE AZ;04Z
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
67;Galicia Bueno;05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
58;Santa Marta (Holguín);05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
393;Aranjuez Sanint;05
746;Cachimbalito;05
746;Cachimbalito;05
483;Pasoancho Lote 4;05
483;Pasoancho Lote 4;05
746;Cachimbalito;05
746;Cachimbalito;05
746;Cachimbalito;05
746;Cachimbalito;05
746;Cachimbalito;05
282;La Amalia;05
282;La Amalia;05
282;La Amalia;05
746;Cachimbalito;05
58;Santa Marta (Holguín);05
951;Alabama;05
951;Alabama;05
951;Alabama;05
951;Alabama;05
951;Alabama;05
951;Alabama;05
951;Alabama;05
951;Alabama;05
951;Alabama;05
951;Alabama;05
569;Angosturas;05
951;Alabama;05
951;Alabama;05
569;Angosturas;05
569;Angosturas;05
569;Angosturas;05
602;Grecia;05
602;Grecia;05
602;Grecia;05
602;Grecia;05
602;Grecia;05
602;Grecia;05
602;Grecia;05
602;Grecia;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
16;Balsora;05
602;Grecia;05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
B69;La Pedrera Heprasa;05
B69;La Pedrera Heprasa;05
B69;La Pedrera Heprasa;05
B69;La Pedrera Heprasa;05
B69;La Pedrera Heprasa;05
B69;La Pedrera Heprasa;05
B69;La Pedrera Heprasa;05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
415;El Arrastradero (Fernando Calero C.);05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
B69;La Pedrera Heprasa;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
B69;La Pedrera Heprasa;05
415;El Arrastradero (Fernando Calero C.);05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
157;Pichucho;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
536;La Camelia Holguín;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
116;La Guaira;05
116;La Guaira;05
116;La Guaira;05
116;La Guaira;05
116;La Guaira;05
116;La Guaira;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
116;La Guaira;05
116;La Guaira;05
116;La Guaira;05
116;La Guaira;05
116;La Guaira;05
156;San Michel;05
664;El Tajo Correa;05
664;El Tajo Correa;05
664;El Tajo Correa;05
664;El Tajo Correa;05
664;El Tajo Correa;05
664;El Tajo Correa;05
664;El Tajo Correa;05
664;El Tajo Correa;05
664;El Tajo Correa;05
664;El Tajo Correa;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
664;El Tajo Correa;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
116;La Guaira;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
115;La Palmera;05
506;Salento;05
506;Salento;05
506;Salento;05
506;Salento;05
506;Salento;05
506;Salento;05
506;Salento;05
506;Salento;05
506;Salento;05
506;Salento;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
506;Salento;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
156;San Michel;05
664;El Tajo Correa;05
156;San Michel;05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
637;El Trébol (Diego Domínguez M.);05
203;Villa Esther - Olivia Quintero de Ortiz;05
203;Villa Esther - Olivia Quintero de Ortiz;05
203;Villa Esther - Olivia Quintero de Ortiz;05
203;Villa Esther - Olivia Quintero de Ortiz;05
203;Villa Esther - Olivia Quintero de Ortiz;05
203;Villa Esther - Olivia Quintero de Ortiz;05
203;Villa Esther - Olivia Quintero de Ortiz;05
203;Villa Esther - Olivia Quintero de Ortiz;05
6;San Luis;05
6;San Luis;05
6;San Luis;05
6;San Luis;05
6;San Luis;05
6;San Luis;05
6;San Luis;05
6;San Luis;05
6;San Luis;05
6;San Luis;05
630;La Lorena Cardozo;05
630;La Lorena Cardozo;05
630;La Lorena Cardozo;05
630;La Lorena Cardozo;05
630;La Lorena Cardozo;05
630;La Lorena Cardozo;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
33;La Fortuna;05
592;Las Vegas;05
592;Las Vegas;05
592;Las Vegas;05
592;Las Vegas;05
20;California;05
592;Las Vegas;05
592;Las Vegas;05
592;Las Vegas;05
592;Las Vegas;05
592;Las Vegas;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
20;California;05
592;Las Vegas;05
A18;Malagana Tafur;05
A18;Malagana Tafur;05
A18;Malagana Tafur;05
A18;Malagana Tafur;05
A18;Malagana Tafur;05
620;La Aurora Molina;05
620;La Aurora Molina;05
620;La Aurora Molina;05
620;La Aurora Molina;05
620;La Aurora Molina;05
620;La Aurora Molina;05
620;La Aurora Molina;05
620;La Aurora Molina;05
620;La Aurora Molina;05
620;La Aurora Molina;05
A18;Malagana Tafur;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
412;Mallorca;05
412;Mallorca;05
412;Mallorca;05
412;Mallorca;05
412;Mallorca;05
412;Mallorca;05
412;Mallorca;05
412;Mallorca;05
412;Mallorca;05
412;Mallorca;05
412;Mallorca;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
5;Borinquen;05
412;Mallorca;05
5;Borinquen;05
B18;San Jorge;05
B18;San Jorge;05
B18;San Jorge;05
B18;San Jorge;05
B18;San Jorge;05
B18;San Jorge;05
B18;San Jorge;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
384;El Retiro;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
256;El Ancón;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
256;El Ancón;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
B93;La Soledad Uribe Toro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
256;El Ancón;05
256;El Ancón;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
952;La Trinidad Cencerro;05
133;California Bolo;05
133;California Bolo;05
133;California Bolo;05
133;California Bolo;05
133;California Bolo;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
133;California Bolo;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
88;El Palmar;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
88;El Palmar;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
88;El Palmar;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
65;Turín ;05
88;El Palmar;05
65;Turín ;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
772;San Vicente;05
65;Turín ;05
65;Turín ;05
501;Ceibal Liliana;05
501;Ceibal Liliana;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
501;Ceibal Liliana;05
501;Ceibal Liliana;05
501;Ceibal Liliana;05
501;Ceibal Liliana;05
501;Ceibal Liliana;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
207;Tamboral Borrero;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
B48;Venecia Cencerro;05
B48;Venecia Cencerro;05
B48;Venecia Cencerro;05
B48;Venecia Cencerro;05
537;Pasoancho;05
537;Pasoancho;05
537;Pasoancho;05
B48;Venecia Cencerro;05
B48;Venecia Cencerro;05
B48;Venecia Cencerro;05
B48;Venecia Cencerro;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
360;Cantaclaro;05
271;Altamira;05
271;Altamira;05
271;Altamira;05
271;Altamira;05
271;Altamira;05
271;Altamira;05
271;Altamira;05
271;Altamira;05
451;Llanogrande;05
271;Altamira;05
271;Altamira;05
271;Altamira;05
436;Chamberín;05
436;Chamberín;05
436;Chamberín;05
436;Chamberín;05
436;Chamberín;05
360;Cantaclaro;05
271;Altamira;05
271;Altamira;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
360;Cantaclaro;05
436;Chamberín;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
271;Altamira;05
176;El Amparo;05
176;El Amparo;05
176;El Amparo;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
218;Santa Marta Mejía;05
369;La Carolina;05
369;La Carolina;05
218;Santa Marta Mejía;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
218;Santa Marta Mejía;05
369;La Carolina;05
369;La Carolina;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
199;El Tambo;05
199;El Tambo;05
199;El Tambo;05
199;El Tambo;05
199;El Tambo;05
199;El Tambo;05
199;El Tambo;05
199;El Tambo;05
199;El Tambo;05
199;El Tambo;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
369;La Carolina;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
199;El Tambo;05
199;El Tambo;05
199;El Tambo;05
199;El Tambo;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
199;El Tambo;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
369;La Carolina;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
451;Llanogrande;05
369;La Carolina;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
114;Cantarrana;05
369;La Carolina;05
369;La Carolina;05
451;Llanogrande;05
451;Llanogrande;05
369;La Carolina;05
474;La Joya;05
474;La Joya;05
474;La Joya;05
